"origin","destination","source_lon","source_lat","destination_lon","destination_lat","distance"
28,42,72.8776559,19.0759837,73.838966,15.63917,395.659821349173
29,42,79.845147,10.761012,73.838966,15.63917,846.837098918187
30,42,72.5713621,23.022505,73.838966,15.63917,831.934226625298
31,42,78.032192,30.316495,73.838966,15.63917,1687.61960502883
32,42,75.7865653,12.9441511,73.838966,15.63917,365.94977804957
33,42,73.933627,18.4709087,73.838966,15.63917,315.134588968285
34,42,76.951003,10.3235908,73.838966,15.63917,680.629274340211
35,42,78.1828308,26.2182871,73.838966,15.63917,1259.94905822793
36,42,74.118123,24.265634,73.838966,15.63917,959.962783247669
37,42,76.567607,32.040135,73.838966,15.63917,1845.05103532559
38,42,76.869468,31.993366,73.838966,15.63917,1844.74899422082
39,42,79.388113,10.961695,73.838966,15.63917,794.510563116676
40,42,74.4766224,27.5737248,73.838966,15.63917,1329.1066767685
41,42,79.1324986,12.9165167,73.838966,15.63917,645.927523666359
42,42,73.838966,15.63917,73.838966,15.63917,0
43,42,85.471075,23.801166,73.838966,15.63917,1517.748170508
44,42,78.687107,29.837746,73.838966,15.63917,1655.17319734438
45,42,78.1197754,9.9252007,73.838966,15.63917,786.990812242259
46,42,77.1887145,32.2396325,73.838966,15.63917,1877.26011716183
47,42,69.666932,23.242,73.838966,15.63917,951.966057726987
48,42,87.6852323,23.6776471,73.838966,15.63917,1702.06463257018
49,42,79.137827,10.786999,73.838966,15.63917,787.574830179302
50,42,77.489182,10.238114,73.838966,15.63917,719.274509421085
51,42,85.831465,19.813382,73.838966,15.63917,1352.217472419
52,42,75.994216,13.212984,73.838966,15.63917,355.976574826689
53,42,88.118392,24.046402,73.838966,15.63917,1760.56391873835
54,42,70.05773,22.470702,73.838966,15.63917,857.426804260233
55,42,74.961792,28.292048,73.838966,15.63917,1412.10683030315
1,43,78.055431,30.300444,85.471075,23.801166,1030.07872054444
2,43,74.8570259,32.7266016,85.471075,23.801166,1435.99808957267
3,43,74.018261,17.680464,85.471075,23.801166,1371.2217152287
4,43,74.985168,12.510224,85.471075,23.801166,1673.300711754
5,43,93.466667,26.6,85.471075,23.801166,862.587606070058
6,43,80.918009,16.254154,85.471075,23.801166,964.678870479424
7,43,74.007672,18.392366,85.471075,23.801166,1332.28409186202
8,43,76.866331,11.414299,85.471075,23.801166,1651.10732674193
9,43,76.2673041,9.9312328,85.471075,23.801166,1825.84737684549
10,43,73.8567437,18.5204303,85.471075,23.801166,1339.51281230883
11,43,70.8944905,26.9212132,85.471075,23.801166,1504.63159292999
12,43,79.718954,29.704716,85.471075,23.801166,870.075765781276
13,43,74.540469,13.997762,85.471075,23.801166,1583.46207036574
14,43,78.77466,29.530014,85.471075,23.801166,921.058136458748
15,43,75.0903154,13.5026635,85.471075,23.801166,1582.51555172276
16,43,78.102273,30.455453,85.471075,23.801166,1038.61467914964
17,43,76.2673041,9.9312328,85.471075,23.801166,1825.84737684549
18,43,75.461783,12.873068,85.471075,23.801166,1609.20686934993
19,43,73.856744,18.52043,85.471075,23.801166,1339.51280004592
20,43,88.2626751,27.0360066,85.471075,23.801166,456.156198524789
21,43,76.9787076,8.4003984,85.471075,23.801166,1936.94990095183
22,43,79.470389,29.27935,85.471075,23.801166,852.820786708673
23,43,74.123996,15.2993265,85.471075,23.801166,1518.14586180369
24,43,74.875566,14.17889,85.471075,23.801166,1543.71182054752
25,43,74.370477,34.0416028,85.471075,23.801166,1567.9811734376
26,43,74.123996,15.2993265,85.471075,23.801166,1518.14586180369
27,43,73.712479,24.585445,85.471075,23.801166,1195.8488926835
28,43,72.8776559,19.0759837,85.471075,23.801166,1404.96204647629
29,43,79.845147,10.761012,85.471075,23.801166,1568.06676172074
30,43,72.5713621,23.022505,85.471075,23.801166,1319.09650365192
31,43,78.032192,30.316495,85.471075,23.801166,1032.92919490743
32,43,75.7865653,12.9441511,85.471075,23.801166,1580.83216514257
33,43,73.933627,18.4709087,85.471075,23.801166,1334.9656424448
34,43,76.951003,10.3235908,85.471075,23.801166,1750.1773221618
35,43,78.1828308,26.2182871,85.471075,23.801166,782.140712178439
36,43,74.118123,24.265634,85.471075,23.801166,1154.15154056978
37,43,76.567607,32.040135,85.471075,23.801166,1266.00553718621
38,43,76.869468,31.993366,85.471075,23.801166,1242.0802390706
39,43,79.388113,10.961695,85.471075,23.801166,1566.59107643543
40,43,74.4766224,27.5737248,85.471075,23.801166,1178.62511135049
41,43,79.1324986,12.9165167,85.471075,23.801166,1382.64841403682
42,43,73.838966,15.63917,85.471075,23.801166,1517.748170508
43,43,85.471075,23.801166,85.471075,23.801166,0
44,43,78.687107,29.837746,85.471075,23.801166,950.513291740078
45,43,78.1197754,9.9252007,85.471075,23.801166,1729.33381315618
46,43,77.1887145,32.2396325,85.471075,23.801166,1240.92955728286
47,43,69.666932,23.242,85.471075,23.801166,1612.19969831408
48,43,87.6852323,23.6776471,85.471075,23.801166,225.857482194525
49,43,79.137827,10.786999,85.471075,23.801166,1595.39146414636
50,43,77.489182,10.238114,85.471075,23.801166,1729.79874127652
51,43,85.831465,19.813382,85.471075,23.801166,445.118270755943
52,43,75.994216,13.212984,85.471075,23.801166,1543.43245926442
53,43,88.118392,24.046402,85.471075,23.801166,270.536662654047
54,43,70.05773,22.470702,85.471075,23.801166,1582.68234996302
55,43,74.961792,28.292048,85.471075,23.801166,1162.29233972818
1,44,78.055431,30.300444,78.687107,29.837746,79.6617892963522
2,44,74.8570259,32.7266016,78.687107,29.837746,485.526738038965
3,44,74.018261,17.680464,78.687107,29.837746,1432.8765116302
4,44,74.985168,12.510224,78.687107,29.837746,1964.7946581158
5,44,93.466667,26.6,78.687107,29.837746,1491.41507689291
6,44,80.918009,16.254154,78.687107,29.837746,1527.93350833312
7,44,74.007672,18.392366,78.687107,29.837746,1358.36886580715
8,44,76.866331,11.414299,78.687107,29.837746,2057.87640222487
9,44,76.2673041,9.9312328,78.687107,29.837746,2228.41522295432
10,44,73.8567437,18.5204303,78.687107,29.837746,1350.4065805554
11,44,70.8944905,26.9212132,78.687107,29.837746,828.46971378522
12,44,79.718954,29.704716,78.687107,29.837746,100.716458876959
13,44,74.540469,13.997762,78.687107,29.837746,1812.61132421279
14,44,78.77466,29.530014,78.687107,29.837746,35.2590872152819
15,44,75.0903154,13.5026635,78.687107,29.837746,1854.22309534767
16,44,78.102273,30.455453,78.687107,29.837746,88.7973955693281
17,44,76.2673041,9.9312328,78.687107,29.837746,2228.41522295432
18,44,75.461783,12.873068,78.687107,29.837746,1916.01821668846
19,44,73.856744,18.52043,78.687107,29.837746,1350.40660085806
20,44,88.2626751,27.0360066,78.687107,29.837746,986.662387522206
21,44,76.9787076,8.4003984,78.687107,29.837746,2391.11500177788
22,44,79.470389,29.27935,78.687107,29.837746,97.9846177878697
23,44,74.123996,15.2993265,78.687107,29.837746,1683.11827959797
24,44,74.875566,14.17889,78.687107,29.837746,1785.12841967196
25,44,74.370477,34.0416028,78.687107,29.837746,620.060310063361
26,44,74.123996,15.2993265,78.687107,29.837746,1683.11827959797
27,44,73.712479,24.585445,78.687107,29.837746,763.621511527335
28,44,72.8776559,19.0759837,78.687107,29.837746,1333.10188850516
29,44,79.845147,10.761012,78.687107,29.837746,2125.29329221422
30,44,72.5713621,23.022505,78.687107,29.837746,972.052293745543
31,44,78.032192,30.316495,78.687107,29.837746,82.5188081390346
32,44,75.7865653,12.9441511,78.687107,29.837746,1902.68010384184
33,44,73.933627,18.4709087,78.687107,29.837746,1352.78626436477
34,44,76.951003,10.3235908,78.687107,29.837746,2178.01766238589
35,44,78.1828308,26.2182871,78.687107,29.837746,405.623107476243
36,44,74.118123,24.265634,78.687107,29.837746,767.252829513523
37,44,76.567607,32.040135,78.687107,29.837746,317.627606771914
38,44,76.869468,31.993366,78.687107,29.837746,295.916779800257
39,44,79.388113,10.961695,78.687107,29.837746,2100.83522287534
40,44,74.4766224,27.5737248,78.687107,29.837746,481.758890968355
41,44,79.1324986,12.9165167,78.687107,29.837746,1882.70477880632
42,44,73.838966,15.63917,78.687107,29.837746,1655.17319734438
43,44,85.471075,23.801166,78.687107,29.837746,950.513291740078
44,44,78.687107,29.837746,78.687107,29.837746,0
45,44,78.1197754,9.9252007,78.687107,29.837746,2215.65275477058
46,44,77.1887145,32.2396325,78.687107,29.837746,302.921236653706
47,44,69.666932,23.242,78.687107,29.837746,1158.44969994136
48,44,87.6852323,23.6776471,78.687107,29.837746,1125.37346240009
49,44,79.137827,10.786999,78.687107,29.837746,2119.52612754299
50,44,77.489182,10.238114,78.687107,29.837746,2183.60555815993
51,44,85.831465,19.813382,78.687107,29.837746,1327.07056653042
52,44,75.994216,13.212984,78.687107,29.837746,1869.82998847049
53,44,88.118392,24.046402,78.687107,29.837746,1134.80962039756
54,44,70.05773,22.470702,78.687107,29.837746,1188.16370319963
55,44,74.961792,28.292048,78.687107,29.837746,400.887652703722
1,45,78.055431,30.300444,78.1197754,9.9252007,2266.34473085739
2,45,74.8570259,32.7266016,78.1197754,9.9252007,2558.19522501621
3,45,74.018261,17.680464,78.1197754,9.9252007,969.551402754764
4,45,74.985168,12.510224,78.1197754,9.9252007,446.783696741594
5,45,93.466667,26.6,78.1197754,9.9252007,2457.96186203593
6,45,80.918009,16.254154,78.1197754,9.9252007,766.399276912268
7,45,74.007672,18.392366,78.1197754,9.9252007,1040.79055173138
8,45,76.866331,11.414299,78.1197754,9.9252007,214.952405258539
9,45,76.2673041,9.9312328,78.1197754,9.9252007,202.965224348259
10,45,73.8567437,18.5204303,78.1197754,9.9252007,1060.57320158471
11,45,70.8944905,26.9212132,78.1197754,9.9252007,2037.01918417691
12,45,79.718954,29.704716,78.1197754,9.9252007,2206.3394093574
13,45,74.540469,13.997762,78.1197754,9.9252007,597.345158302264
14,45,78.77466,29.530014,78.1197754,9.9252007,2181.70322472247
15,45,75.0903154,13.5026635,78.1197754,9.9252007,516.88085850189
16,45,78.102273,30.455453,78.1197754,9.9252007,2283.57725942982
17,45,76.2673041,9.9312328,78.1197754,9.9252007,202.965224348259
18,45,75.461783,12.873068,78.1197754,9.9252007,437.589292133559
19,45,73.856744,18.52043,78.1197754,9.9252007,1060.57315766651
20,45,88.2626751,27.0360066,78.1197754,9.9252007,2180.71478366626
21,45,76.9787076,8.4003984,78.1197754,9.9252007,210.866643487482
22,45,79.470389,29.27935,78.1197754,9.9252007,2157.34439099921
23,45,74.123996,15.2993265,78.1197754,9.9252007,738.428113711948
24,45,74.875566,14.17889,78.1197754,9.9252007,590.194910372925
25,45,74.370477,34.0416028,78.1197754,9.9252007,2709.5826886421
26,45,74.123996,15.2993265,78.1197754,9.9252007,738.428113711948
27,45,73.712479,24.585445,78.1197754,9.9252007,1696.07160064398
28,45,72.8776559,19.0759837,78.1197754,9.9252007,1163.54525722976
29,45,79.845147,10.761012,78.1197754,9.9252007,210.44092059967
30,45,72.5713621,23.022505,78.1197754,9.9252007,1571.81170841586
31,45,78.032192,30.316495,78.1197754,9.9252007,2268.13843550755
32,45,75.7865653,12.9441511,78.1197754,9.9252007,421.245190109439
33,45,73.933627,18.4709087,78.1197754,9.9252007,1052.05945596013
34,45,76.951003,10.3235908,78.1197754,9.9252007,135.432318894405
35,45,78.1828308,26.2182871,78.1197754,9.9252007,1812.28943934051
36,45,74.118123,24.265634,78.1197754,9.9252007,1650.47499080735
37,45,76.567607,32.040135,78.1197754,9.9252007,2465.02178584534
38,45,76.869468,31.993366,78.1197754,9.9252007,2458.01007485076
39,45,79.388113,10.961695,78.1197754,9.9252007,180.38775095215
40,45,74.4766224,27.5737248,78.1197754,9.9252007,1999.80047934111
41,45,79.1324986,12.9165167,78.1197754,9.9252007,350.561315549163
42,45,73.838966,15.63917,78.1197754,9.9252007,786.990812242259
43,45,85.471075,23.801166,78.1197754,9.9252007,1729.33381315618
44,45,78.687107,29.837746,78.1197754,9.9252007,2215.65275477058
45,45,78.1197754,9.9252007,78.1197754,9.9252007,0
46,45,77.1887145,32.2396325,78.1197754,9.9252007,2483.87624462355
47,45,69.666932,23.242,78.1197754,9.9252007,1732.4120472528
48,45,87.6852323,23.6776471,78.1197754,9.9252007,1835.9749278642
49,45,79.137827,10.786999,78.1197754,9.9252007,146.958599170238
50,45,77.489182,10.238114,78.1197754,9.9252007,77.3328530131217
51,45,85.831465,19.813382,78.1197754,9.9252007,1376.54423228423
52,45,75.994216,13.212984,78.1197754,9.9252007,432.860549226965
53,45,88.118392,24.046402,78.1197754,9.9252007,1894.94294901758
54,45,70.05773,22.470702,78.1197754,9.9252007,1638.59319506982
55,45,74.961792,28.292048,78.1197754,9.9252007,2069.41566496861
1,46,78.055431,30.300444,77.1887145,32.2396325,230.896007484624
2,46,74.8570259,32.7266016,77.1887145,32.2396325,225.377289869041
3,46,74.018261,17.680464,77.1887145,32.2396325,1650.39468868664
4,46,74.985168,12.510224,77.1887145,32.2396325,2205.99724672522
5,46,93.466667,26.6,77.1887145,32.2396325,1694.92643842398
6,46,80.918009,16.254154,77.1887145,32.2396325,1817.42844568454
7,46,74.007672,18.392366,77.1887145,32.2396325,1572.82177875422
8,46,76.866331,11.414299,77.1887145,32.2396325,2316.63362357203
9,46,76.2673041,9.9312328,77.1887145,32.2396325,2483.16767564597
10,46,73.8567437,18.5204303,77.1887145,32.2396325,1562.00009869211
11,46,70.8944905,26.9212132,77.1887145,32.2396325,848.553273974373
12,46,79.718954,29.704716,77.1887145,32.2396325,371.091241494176
13,46,74.540469,13.997762,77.1887145,32.2396325,2046.80987451067
14,46,78.77466,29.530014,77.1887145,32.2396325,337.262524741655
15,46,75.0903154,13.5026635,77.1887145,32.2396325,2095.02434738057
16,46,78.102273,30.455453,77.1887145,32.2396325,216.595857795622
17,46,76.2673041,9.9312328,77.1887145,32.2396325,2483.16767564597
18,46,75.461783,12.873068,77.1887145,32.2396325,2161.3257315482
19,46,73.856744,18.52043,77.1887145,32.2396325,1562.00012495872
20,46,88.2626751,27.0360066,77.1887145,32.2396325,1216.04624690799
21,46,76.9787076,8.4003984,77.1887145,32.2396325,2651.7226586499
22,46,79.470389,29.27935,77.1887145,32.2396325,394.915881424344
23,46,74.123996,15.2993265,77.1887145,32.2396325,1909.62321064058
24,46,74.875566,14.17889,77.1887145,32.2396325,2022.58440122689
25,46,74.370477,34.0416028,77.1887145,32.2396325,330.230210156755
26,46,74.123996,15.2993265,77.1887145,32.2396325,1909.62321064058
27,46,73.712479,24.585445,77.1887145,32.2396325,916.604909271751
28,46,72.8776559,19.0759837,77.1887145,32.2396325,1526.19494602657
29,46,79.845147,10.761012,77.1887145,32.2396325,2404.55726396469
30,46,72.5713621,23.022505,77.1887145,32.2396325,1121.28229686183
31,46,78.032192,30.316495,77.1887145,32.2396325,228.442004919101
32,46,75.7865653,12.9441511,77.1887145,32.2396325,2150.98852295562
33,46,73.933627,18.4709087,77.1887145,32.2396325,1565.77483177055
34,46,76.951003,10.3235908,77.1887145,32.2396325,2437.83994269305
35,46,78.1828308,26.2182871,77.1887145,32.2396325,676.656695476095
36,46,74.118123,24.265634,77.1887145,32.2396325,936.43419754569
37,46,76.567607,32.040135,77.1887145,32.2396325,62.565552488025
38,46,76.869468,31.993366,77.1887145,32.2396325,40.6801183377374
39,46,79.388113,10.961695,77.1887145,32.2396325,2377.46136249838
40,46,74.4766224,27.5737248,77.1887145,32.2396325,581.076593664275
41,46,79.1324986,12.9165167,77.1887145,32.2396325,2158.42490284964
42,46,73.838966,15.63917,77.1887145,32.2396325,1877.26011716183
43,46,85.471075,23.801166,77.1887145,32.2396325,1240.92955728286
44,46,78.687107,29.837746,77.1887145,32.2396325,302.921236653706
45,46,78.1197754,9.9252007,77.1887145,32.2396325,2483.87624462355
46,46,77.1887145,32.2396325,77.1887145,32.2396325,0
47,46,69.666932,23.242,77.1887145,32.2396325,1244.06281331666
48,46,87.6852323,23.6776471,77.1887145,32.2396325,1402.19480784514
49,46,79.137827,10.786999,77.1887145,32.2396325,2394.53562899634
50,46,77.489182,10.238114,77.1887145,32.2396325,2447.41992724496
51,46,85.831465,19.813382,77.1887145,32.2396325,1628.28651812169
52,46,75.994216,13.212984,77.1887145,32.2396325,2119.82619645643
53,46,88.118392,24.046402,77.1887145,32.2396325,1405.43144280731
54,46,70.05773,22.470702,77.1887145,32.2396325,1294.09393297561
55,46,74.961792,28.292048,77.1887145,32.2396325,488.395920075301
1,47,78.055431,30.300444,69.666932,23.242,1143.9189479313
2,47,74.8570259,32.7266016,69.666932,23.242,1171.20282533193
3,47,74.018261,17.680464,69.666932,23.242,766.85276933252
4,47,74.985168,12.510224,69.666932,23.242,1319.32605038513
5,47,93.466667,26.6,69.666932,23.242,2426.00404073644
6,47,80.918009,16.254154,69.666932,23.242,1410.1666610884
7,47,74.007672,18.392366,69.666932,23.242,703.181356762377
8,47,76.866331,11.414299,69.666932,23.242,1520.65965150127
9,47,76.2673041,9.9312328,69.666932,23.242,1638.36449732161
10,47,73.8567437,18.5204303,69.666932,23.242,682.086720348007
11,47,70.8944905,26.9212132,69.666932,23.242,427.504876381778
12,47,79.718954,29.704716,69.666932,23.242,1231.28550302817
13,47,74.540469,13.997762,69.666932,23.242,1149.07773808844
14,47,78.77466,29.530014,69.666932,23.242,1144.97901585551
15,47,75.0903154,13.5026635,69.666932,23.242,1224.83570012965
16,47,78.102273,30.455453,69.666932,23.242,1158.72249521182
17,47,76.2673041,9.9312328,69.666932,23.242,1638.36449732161
18,47,75.461783,12.873068,69.666932,23.242,1305.50222587446
19,47,73.856744,18.52043,69.666932,23.242,682.086766188634
20,47,88.2626751,27.0360066,69.666932,23.242,1917.43241164409
21,47,76.9787076,8.4003984,69.666932,23.242,1825.70195166954
22,47,79.470389,29.27935,69.666932,23.242,1185.42905454434
23,47,74.123996,15.2993265,69.666932,23.242,999.509963257873
24,47,74.875566,14.17889,69.666932,23.242,1147.38340431169
25,47,74.370477,34.0416028,69.666932,23.242,1285.52884328548
26,47,74.123996,15.2993265,69.666932,23.242,999.509963257873
27,47,73.712479,24.585445,69.666932,23.242,437.630746621437
28,47,72.8776559,19.0759837,69.666932,23.242,570.591476838211
29,47,79.845147,10.761012,69.666932,23.242,1758.74023631512
30,47,72.5713621,23.022505,69.666932,23.242,298.081793081257
31,47,78.032192,30.316495,69.666932,23.242,1143.42639471611
32,47,75.7865653,12.9441511,69.666932,23.242,1314.96101607357
33,47,73.933627,18.4709087,69.666932,23.242,691.473255029438
34,47,76.951003,10.3235908,69.666932,23.242,1631.90188669344
35,47,78.1828308,26.2182871,69.666932,23.242,921.567725499866
36,47,74.118123,24.265634,69.666932,23.242,467.219843241931
37,47,76.567607,32.040135,69.666932,23.242,1190.90497424061
38,47,76.869468,31.993366,69.666932,23.242,1203.95131089565
39,47,79.388113,10.961695,69.666932,23.242,1711.24778901379
40,47,74.4766224,27.5737248,69.666932,23.242,682.240880973326
41,47,79.1324986,12.9165167,69.666932,23.242,1522.16866524424
42,47,73.838966,15.63917,69.666932,23.242,951.966057726987
43,47,85.471075,23.801166,69.666932,23.242,1612.19969831408
44,47,78.687107,29.837746,69.666932,23.242,1158.44969994136
45,47,78.1197754,9.9252007,69.666932,23.242,1732.4120472528
46,47,77.1887145,32.2396325,69.666932,23.242,1244.06281331666
47,47,69.666932,23.242,69.666932,23.242,0
48,47,87.6852323,23.6776471,69.666932,23.242,1837.92796116864
49,47,79.137827,10.786999,69.666932,23.242,1711.3284855573
50,47,77.489182,10.238114,69.666932,23.242,1668.07058822007
51,47,85.831465,19.813382,69.666932,23.242,1714.38832030934
52,47,75.994216,13.212984,69.666932,23.242,1299.88046848501
53,47,88.118392,24.046402,69.666932,23.242,1880.85225300311
54,47,70.05773,22.470702,69.666932,23.242,94.6812889647421
55,47,74.961792,28.292048,69.666932,23.242,772.326176683629
1,48,78.055431,30.300444,87.6852323,23.6776471,1204.74881891957
2,48,74.8570259,32.7266016,87.6852323,23.6776471,1608.33199212562
3,48,74.018261,17.680464,87.6852323,23.6776471,1569.67723615037
4,48,74.985168,12.510224,87.6852323,23.6776471,1826.93733324566
5,48,93.466667,26.6,87.6852323,23.6776471,666.6277417526
6,48,80.918009,16.254154,87.6852323,23.6776471,1086.86670891037
7,48,74.007672,18.392366,87.6852323,23.6776471,1535.77896068244
8,48,76.866331,11.414299,87.6852323,23.6776471,1780.51942200607
9,48,76.2673041,9.9312328,87.6852323,23.6776471,1951.03424958733
10,48,73.8567437,18.5204303,87.6852323,23.6776471,1544.35528442152
11,48,70.8944905,26.9212132,87.6852323,23.6776471,1725.1590087145
12,48,79.718954,29.704716,87.6852323,23.6776471,1036.79206744227
13,48,74.540469,13.997762,87.6852323,23.6776471,1751.30348619605
14,48,78.77466,29.530014,87.6852323,23.6776471,1098.88833586754
15,48,75.0903154,13.5026635,87.6852323,23.6776471,1742.72341121446
16,48,78.102273,30.455453,87.6852323,23.6776471,1211.18553243492
17,48,76.2673041,9.9312328,87.6852323,23.6776471,1951.03424958733
18,48,75.461783,12.873068,87.6852323,23.6776471,1761.78261550057
19,48,73.856744,18.52043,87.6852323,23.6776471,1544.35526923094
20,48,88.2626751,27.0360066,87.6852323,23.6776471,378.029840024688
21,48,76.9787076,8.4003984,87.6852323,23.6776471,2046.34118521659
22,48,79.470389,29.27935,87.6852323,23.6776471,1027.62056810555
23,48,74.123996,15.2993265,87.6852323,23.6776471,1698.38755636503
24,48,74.875566,14.17889,87.6852323,23.6776471,1710.65317046941
25,48,74.370477,34.0416028,87.6852323,23.6776471,1732.25946455698
26,48,74.123996,15.2993265,87.6852323,23.6776471,1698.38755636503
27,48,73.712479,24.585445,87.6852323,23.6776471,1421.34248581343
28,48,72.8776559,19.0759837,87.6852323,23.6776471,1615.77289473353
29,48,79.845147,10.761012,87.6852323,23.6776471,1659.54599000833
30,48,72.5713621,23.022505,87.6852323,23.6776471,1544.43059776261
31,48,78.032192,30.316495,87.6852323,23.6776471,1207.6020129833
32,48,75.7865653,12.9441511,87.6852323,23.6776471,1731.29335627883
33,48,73.933627,18.4709087,87.6852323,23.6776471,1539.23462151398
34,48,76.951003,10.3235908,87.6852323,23.6776471,1871.39235905719
35,48,78.1828308,26.2182871,87.6852323,23.6776471,998.813477701465
36,48,74.118123,24.265634,87.6852323,23.6776471,1379.91211534025
37,48,76.567607,32.040135,87.6852323,23.6776471,1433.78820513607
38,48,76.869468,31.993366,87.6852323,23.6776471,1408.15431535962
39,48,79.388113,10.961695,87.6852323,23.6776471,1665.08235170827
40,48,74.4766224,27.5737248,87.6852323,23.6776471,1392.82952081276
41,48,79.1324986,12.9165167,87.6852323,23.6776471,1498.39256385664
42,48,73.838966,15.63917,87.6852323,23.6776471,1702.06463257018
43,48,85.471075,23.801166,87.6852323,23.6776471,225.857482194525
44,48,78.687107,29.837746,87.6852323,23.6776471,1125.37346240009
45,48,78.1197754,9.9252007,87.6852323,23.6776471,1835.9749278642
46,48,77.1887145,32.2396325,87.6852323,23.6776471,1402.19480784514
47,48,69.666932,23.242,87.6852323,23.6776471,1837.92796116864
48,48,87.6852323,23.6776471,87.6852323,23.6776471,0
49,48,79.137827,10.786999,87.6852323,23.6776471,1695.81294938622
50,48,77.489182,10.238114,87.6852323,23.6776471,1845.06152134253
51,48,85.831465,19.813382,87.6852323,23.6776471,470.537929191224
52,48,75.994216,13.212984,87.6852323,23.6776471,1694.22566682215
53,48,88.118392,24.046402,87.6852323,23.6776471,60.1980025689247
54,48,70.05773,22.470702,87.6852323,23.6776471,1807.68323922059
55,48,74.961792,28.292048,87.6852323,23.6776471,1370.78321575694
1,49,78.055431,30.300444,79.137827,10.786999,2173.36281200998
2,49,74.8570259,32.7266016,79.137827,10.786999,2479.36643654569
3,49,74.018261,17.680464,79.137827,10.786999,944.529368306813
4,49,74.985168,12.510224,79.137827,10.786999,491.295591122795
5,49,93.466667,26.6,79.137827,10.786999,2313.47227475093
6,49,80.918009,16.254154,79.137827,10.786999,637.832353402618
7,49,74.007672,18.392366,79.137827,10.786999,1009.96160403064
8,49,76.866331,11.414299,79.137827,10.786999,257.560244390514
9,49,76.2673041,9.9312328,79.137827,10.786999,328.186246857394
10,49,73.8567437,18.5204303,79.137827,10.786999,1030.6748314102
11,49,70.8944905,26.9212132,79.137827,10.786999,1991.64625691255
12,49,79.718954,29.704716,79.137827,10.786999,2105.07702356225
13,49,74.540469,13.997762,79.137827,10.786999,613.931693430655
14,49,78.77466,29.530014,79.137827,10.786999,2085.12294108814
15,49,75.0903154,13.5026635,79.137827,10.786999,533.769398098768
16,49,78.102273,30.455453,79.137827,10.786999,2190.33610755985
17,49,76.2673041,9.9312328,79.137827,10.786999,328.186246857394
18,49,75.461783,12.873068,79.137827,10.786999,462.577465657323
19,49,73.856744,18.52043,79.137827,10.786999,1030.67478603175
20,49,88.2626751,27.0360066,79.137827,10.786999,2044.48964918324
21,49,76.9787076,8.4003984,79.137827,10.786999,355.717251826749
22,49,79.470389,29.27935,79.137827,10.786999,2057.1911031275
23,49,74.123996,15.2993265,79.137827,10.786999,739.524543076448
24,49,74.875566,14.17889,79.137827,10.786999,597.09656437623
25,49,74.370477,34.0416028,79.137827,10.786999,2631.6912794092
26,49,74.123996,15.2993265,79.137827,10.786999,739.524543076448
27,49,73.712479,24.585445,79.137827,10.786999,1638.30668195781
28,49,72.8776559,19.0759837,79.137827,10.786999,1140.93436166587
29,49,79.845147,10.761012,79.137827,10.786999,77.3422292405449
30,49,72.5713621,23.022505,79.137827,10.786999,1529.09539942136
31,49,78.032192,30.316495,79.137827,10.786999,2175.27044456702
32,49,75.7865653,12.9441511,79.137827,10.786999,436.608887741223
33,49,73.933627,18.4709087,79.137827,10.786999,1021.57016526513
34,49,76.951003,10.3235908,79.137827,10.786999,244.615262560933
35,49,78.1828308,26.2182871,79.137827,10.786999,1719.34908250212
36,49,74.118123,24.265634,79.137827,10.786999,1590.41959788966
37,49,76.567607,32.040135,79.137827,10.786999,2378.66679291023
38,49,76.869468,31.993366,79.137827,10.786999,2370.2557540073
39,49,79.388113,10.961695,79.137827,10.786999,33.5413168080005
40,49,74.4766224,27.5737248,79.137827,10.786999,1929.71763474618
41,49,79.1324986,12.9165167,79.137827,10.786999,236.866608747383
42,49,73.838966,15.63917,79.137827,10.786999,787.574830179302
43,49,85.471075,23.801166,79.137827,10.786999,1595.39146414636
44,49,78.687107,29.837746,79.137827,10.786999,2119.52612754299
45,49,78.1197754,9.9252007,79.137827,10.786999,146.958599170238
46,49,77.1887145,32.2396325,79.137827,10.786999,2394.53562899634
47,49,69.666932,23.242,79.137827,10.786999,1711.3284855573
48,49,87.6852323,23.6776471,79.137827,10.786999,1695.81294938622
49,49,79.137827,10.786999,79.137827,10.786999,0
50,49,77.489182,10.238114,79.137827,10.786999,190.355750652584
51,49,85.831465,19.813382,79.137827,10.786999,1233.85729513743
52,49,75.994216,13.212984,79.137827,10.786999,435.629234490259
53,49,88.118392,24.046402,79.137827,10.786999,1754.46438887769
54,49,70.05773,22.470702,79.137827,10.786999,1618.99208119483
55,49,74.961792,28.292048,79.137827,10.786999,1995.16648940818
1,50,78.055431,30.300444,77.489182,10.238114,2232.30034209361
2,50,74.8570259,32.7266016,77.489182,10.238114,2515.9036070241
3,50,74.018261,17.680464,77.489182,10.238114,908.521538518984
4,50,74.985168,12.510224,77.489182,10.238114,372.043072652112
5,50,93.466667,26.6,77.489182,10.238114,2475.37168621471
6,50,80.918009,16.254154,77.489182,10.238114,765.14654132479
7,50,74.007672,18.392366,77.489182,10.238114,981.400969047818
8,50,76.866331,11.414299,77.489182,10.238114,147.464628359545
9,50,76.2673041,9.9312328,77.489182,10.238114,138.094402101217
10,50,73.8567437,18.5204303,77.489182,10.238114,1000.7690241623
11,50,70.8944905,26.9212132,77.489182,10.238114,1980.47030354872
